stack,die,channel,bank,block,mean_K,max_K
0,dram_2,1,15,bank_array_pim_region,309.05586407855094,309.64463456531405
0,dram_2,2,0,bank_array_pim_region,309.6044311094646,309.91399979354475
0,dram_2,2,1,bank_array_pim_region,309.5614765174428,309.8702633497334
0,dram_2,2,2,bank_array_pim_region,309.5158762633183,309.8243979880484
0,dram_2,2,3,bank_array_pim_region,309.4535500012162,309.7574919044666
0,dram_2,2,4,bank_array_pim_region,309.86050301377304,309.96484198631634
0,dram_2,2,5,bank_array_pim_region,309.847111382212,309.9246141303659
0,dram_2,2,6,bank_array_pim_region,309.82809146633963,309.8819399628656
0,dram_2,2,7,bank_array_pim_region,309.7861106065462,309.8216882639276
0,dram_2,2,8,bank_array_pim_region,310.0435194256585,310.1141594893491
0,dram_2,2,9,bank_array_pim_region,310.21009981120216,310.2976911198287
0,dram_2,2,10,bank_array_pim_region,310.3675802167079,310.47039138915727
0,dram_2,2,11,bank_array_pim_region,310.44906700707634,310.5626862370499
0,dram_2,2,12,bank_array_pim_region,309.14848153860464,309.80537589354924
0,dram_2,2,13,bank_array_pim_region,309.2466629834202,309.9815173067206
0,dram_2,2,14,bank_array_pim_region,309.3371309092022,310.1491550582348
0,dram_2,2,15,bank_array_pim_region,309.38450211946986,310.24000601051057
0,dram_2,3,0,bank_array_pim_region,309.3693849005706,309.6625514904824
0,dram_2,3,1,bank_array_pim_region,309.2645843311664,309.540958615161
0,dram_2,3,2,bank_array_pim_region,309.1497074119859,309.4065446968562
0,dram_2,3,3,bank_array_pim_region,309.05418018897336,309.29832408536504
0,dram_2,3,4,bank_array_pim_region,309.71431625362766,309.7363254151941
0,dram_2,3,5,bank_array_pim_region,309.6140260642208,309.62264523691675
0,dram_2,3,6,bank_array_pim_region,309.49778724594046,309.53312933655457
0,dram_2,3,7,bank_array_pim_region,309.39847832050657,309.4465727860897
0,dram_2,3,8,bank_array_pim_region,310.4326263461487,310.5512843766641
0,dram_2,3,9,bank_array_pim_region,310.32138383321853,310.4395670197859
0,dram_2,3,10,bank_array_pim_region,310.1466163478384,310.2607183746483
0,dram_2,3,11,bank_array_pim_region,309.9945973651551,310.1042488364501
0,dram_2,3,12,bank_array_pim_region,309.3767527655976,310.2314212363816
0,dram_2,3,13,bank_array_pim_region,309.31546649601955,310.12647197584175
0,dram_2,3,14,bank_array_pim_region,309.21737877873204,309.95713249077517
0,dram_2,3,15,bank_array_pim_region,309.1275457523426,309.8112580394626
0,dram_2,4,0,bank_array_pim_region,308.98765789004045,309.22904190634927
0,dram_2,4,1,bank_array_pim_region,308.94819253166565,309.1960939247953
0,dram_2,4,2,bank_array_pim_region,308.9210277913635,309.1798945543452
0,dram_2,4,3,bank_array_pim_region,308.8677672785636,309.1293555327721
0,dram_2,4,4,bank_array_pim_region,309.3278844456836,309.36980285691453
0,dram_2,4,5,bank_array_pim_region,309.28447871750274,309.30275185804476
0,dram_2,4,6,bank_array_pim_region,309.25228011706963,309.2693289281133
0,dram_2,4,7,bank_array_pim_region,309.1904213596407,309.2164238807522
0,dram_2,4,8,bank_array_pim_region,309.8951296767345,310.0018655662854
0,dram_2,4,9,bank_array_pim_region,309.848419922831,309.9540453836726
0,dram_2,4,10,bank_array_pim_region,309.82831143275996,309.93334569470176
0,dram_2,4,11,bank_array_pim_region,309.7628826265878,309.8653489061102
0,dram_2,4,12,bank_array_pim_region,309.06214839682286,309.71942205528484
0,dram_2,4,13,bank_array_pim_region,309.02169070144237,309.6819087535519
0,dram_2,4,14,bank_array_pim_region,308.9926413239922,309.6720033662501
0,dram_2,4,15,bank_array_pim_region,308.9379650547612,309.6165188751284
0,dram_2,5,0,bank_array_pim_region,308.77367690626807,309.0248478326952
0,dram_2,5,1,bank_array_pim_region,308.63725153054224,308.8642152221217
0,dram_2,5,2,bank_array_pim_region,308.47027105766324,308.662832671478
