sample,scenario,area_index,package_index,yield_cost_index,energy_index,thermal_index,combined_cost_index,normalized_performance,performance_per_cost
305,hbm2_8hi_2stack,2.0,2.0,3.6675118971270915,1.0,2.0,1.9655871471877215,2.0,1.0175076708562705
305,hbm2_8hi_no_pim,0.996694588538497,1.0,0.9930982435864983,1.254000393343243,0.8007182746016743,0.9987719696283776,0.6385311191704729,0.6393162189043583
306,hbm2_4hi_1stack,0.5623644857217958,0.725,0.347197760132705,0.7500000000000001,0.6407260498169631,0.5841619838518725,1.0,1.7118539508616375
306,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
306,hbm2_12hi_1stack,1.4376355142782042,1.275,2.8802029126506543,1.2499999999999998,1.4321232503050614,1.5670920025351733,1.0,0.6381246272600737
306,hbm2_8hi_2stack,2.0,2.0,13.550223596106633,1.0,2.0,2.5527441507167996,2.0,0.783470603365562
306,hbm2_8hi_no_pim,0.9936427004855302,1.0,0.9786055555174177,1.703089182239842,0.8490745988284765,1.0705432868922566,0.49854969879604544,0.4656978423014681
307,hbm2_4hi_1stack,0.5551241976399454,0.725,0.7168802887281082,0.75,0.6566945829450059,0.676892808875557,1.0,1.4773387852371829
307,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,hbm2_12hi_1stack,1.4448758023600548,1.275,1.3949330393421802,1.2499999999999998,1.4055090284249898,1.3518470050886626,1.0,0.7397286795293923
307,hbm2_8hi_2stack,2.0,2.0,2.6072099976116463,1.0,2.0,1.8359176623278253,2.0,1.0893734730260882
307,hbm2_8hi_no_pim,0.9923998398351186,1.0,0.982867567747212,2.2073176700063937,0.9007484628451755,1.141642195138393,0.4080737789058546,0.3574445484264768
308,hbm2_4hi_1stack,0.5588543917812309,0.725,0.29704298962164727,0.75,0.6105558121552215,0.5600780119153779,1.0,1.7854655578785512
308,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
308,hbm2_12hi_1stack,1.4411456082187695,1.275,3.366516076591239,1.25,1.4824069797412973,1.6287530457774826,1.0,0.6139666185690241
308,hbm2_8hi_2stack,2.0,2.0,12.739292803202817,1.0,2.0,2.5214308451078784,2.0,0.7932004178819471
308,hbm2_8hi_no_pim,0.9941244308321066,1.0,0.9955389066077497,1.151856742358804,0.8001592902749622,0.9817813568652618,0.6946691032396737,0.7075598842676017
309,hbm2_4hi_1stack,0.5728034306698863,0.725,0.5489618446630007,0.75,0.6204128119523024,0.6384480423307043,1.0,1.566298169463285
309,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
309,hbm2_12hi_1stack,1.4271965693301136,1.275,1.8216202268372301,1.2500000000000002,1.4659786467461626,1.434491222058613,1.0,0.6971112716639127
309,hbm2_8hi_2stack,2.0,2.0,3.8898224931233187,1.0,2.0,1.988858812791957,2.0,1.0056017989494201
309,hbm2_8hi_no_pim,0.9928712451060308,1.0,0.9928493624688843,1.940426407345869,0.7902132559475049,1.0861343685590468,0.4072369108954589,0.3749415566655276
310,hbm2_4hi_1stack,0.5678212920631761,0.725,0.6803372334474701,0.75,0.6120984520801158,0.6634852811925217,1.0,1.507192440204009
310,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,hbm2_12hi_1stack,1.432178707936824,1.275,1.4698592857143862,1.2500000000000002,1.4798359131998071,1.377784665229785,1.0,0.7258028233557248
310,hbm2_8hi_2stack,2.0,2.0,2.6074194833628908,1.0,2.0,1.8359471640734364,2.0,1.0893559679367775
310,hbm2_8hi_no_pim,0.9964449614449816,1.0,0.9957198362937087,1.2256206141051103,0.8453706489689953,1.0055385829411605,0.6897490456997941,0.685949855531456
311,hbm2_4hi_1stack,0.571006618367804,0.725,0.8486897108953054,0.75,0.6548936989060993,0.7037072609826257,1.0,1.421045448079709
311,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,hbm2_12hi_1stack,1.428993381632196,1.275,1.178286937101044,1.2500000000000002,1.4085105018231676,1.3046448777816197,1.0,0.7664921060360662
311,hbm2_8hi_2stack,2.0,2.0,2.033586314765939,1.0,2.0,1.7469099541806077,2.0,1.1448787015116098
311,hbm2_8hi_no_pim,0.9942691340321957,1.0,0.9873549784889467,0.8558524289904036,0.7827630335771831,0.919604937936121,0.9146004697335038,0.9945580237815504
312,hbm2_4hi_1stack,0.5814498270034193,0.725,0.6750750662766819,0.7500000000000001,0.6017315374218788,0.6633355476830445,1.0,1.5075326559731137
312,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
312,hbm2_12hi_1stack,1.4185501729965806,1.275,1.4813167452849558,1.25,1.4971141042968688,1.380490894966266,1.0,0.7243800039872311
312,hbm2_8hi_2stack,2.0,2.0,3.952821884047696,1.0,2.0,1.9952597718345293,2.0,1.0023757448691066
312,hbm2_8hi_no_pim,0.9913517242190644,1.0,0.9727802600710403,0.8419000853167993,0.8167337877988916,0.9211210735929717,0.9701077384872366,1.0531815700439737
313,hbm2_4hi_1stack,0.5462064181336951,0.725,0.670100410841123,0.7500000000000001,0.634707494218966,0.6611407344026696,1.0,1.5125372677323905
313,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,hbm2_12hi_1stack,1.4537935818663053,1.275,1.4923136649696733,1.25,1.442154176301723,1.3789831215908643,1.0,0.7251720375274424
313,hbm2_8hi_2stack,2.0,2.0,3.265306674516043,1.0,2.0,1.9204490628140056,2.0,1.041423091466654
313,hbm2_8hi_no_pim,0.9946691374075095,1.0,0.9803661742083946,1.6289017651630526,0.8935345404926959,1.0725428204230758,0.5485502929657968,0.5114483846429697
314,hbm2_4hi_1stack,0.5555152158353521,0.725,0.5139809841991764,0.7499999999999999,0.6582404190020127,0.6337024196927271,1.0,1.5780277444496507
314,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,hbm2_12hi_1stack,1.4444847841646478,1.275,1.945597270603465,1.25,1.4029326349966458,1.4442573523177622,1.0,0.6923973752982372
314,hbm2_8hi_2stack,2.0,2.0,4.194449709601582,1.0,2.0,2.019077530544895,2.0,0.9905513630574917
314,hbm2_8hi_no_pim,0.9929248095544678,1.0,0.9961651555274033,1.136964133748146,0.6889282884253506,0.9502408541764105,0.6059366940223623,0.6376664309466442
315,hbm2_4hi_1stack,0.5591246500408903,0.725,0.7288726754498286,0.7500000000000001,0.6082832584843566,0.6697814086032914,1.0,1.4930244213337005
315,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,hbm2_12hi_1stack,1.4408753499591098,1.275,1.3719817379391313,1.2500000000000002,1.4861945691927396,1.3617397720943596,1.0,0.7343546986675709
315,hbm2_8hi_2stack,2.0,2.0,2.3015102389478295,1.0,2.0,1.79069070645488,2.0,1.1168874629161951
315,hbm2_8hi_no_pim,0.9956456175474204,1.0,0.9937403256091316,1.6315602881079172,0.7624724585369561,1.0424158289645284,0.46732717392942785,0.4483116631043888
316,hbm2_4hi_1stack,0.5533797641155116,0.725,0.8707321192543438,0.75,0.6146656653200006,0.694047529465185,1.0,1.440823513586417
316,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
316,hbm2_12hi_1stack,1.4466202358844884,1.275,1.1484588404254055,1.2500000000000002,1.4755572244666662,1.3133160298106277,1.0,0.7614313518614358
316,hbm2_8hi_2stack,2.0,2.0,1.7495211071258738,1.0,2.0,1.6951254125814852,2.0,1.1798537059002763
316,hbm2_8hi_no_pim,0.9917078905370402,1.0,0.9817759825065071,1.811231444061066,0.8567145811711224,1.086028584244221,0.4730011639209583,0.43553288631912473
317,hbm2_4hi_1stack,0.5514467969987653,0.725,0.633887463555943,0.7500000000000001,0.634884053748473,0.6551215627365898,1.0,1.5264342633186665
317,hbm2_8hi_1stack,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
317,hbm2_12hi_1stack,1.448553203001235,1.275,1.5775670879973895,1.2500000000000002,1.4418599104192118,1.393327184588085,1.0,0.7177065165032533
317,hbm2_8hi_2stack,2.0,2.0,3.29479307756154,1.0,2.0,1.92390501351267,2.0,1.0395523614486537
