stack,die,channel,bank,block,mean_K,max_K
0,dram_2,4,15,bank_array_pim_region,308.92857830558125,309.6516494174633
0,dram_2,5,0,bank_array_pim_region,309.22973842778,309.55489449601345
0,dram_2,5,1,bank_array_pim_region,309.0811959114492,309.3741086568209
0,dram_2,5,2,bank_array_pim_region,308.8823118437888,309.12762331481247
0,dram_2,5,3,bank_array_pim_region,308.68550896722195,308.8846095226128
0,dram_2,5,4,bank_array_pim_region,309.47376700991396,309.6004448695416
0,dram_2,5,5,bank_array_pim_region,309.31145356917955,309.4177028965379
0,dram_2,5,6,bank_array_pim_region,309.0936062855872,309.169021790343
0,dram_2,5,7,bank_array_pim_region,308.87596359336914,308.9236546548058
0,dram_2,5,8,bank_array_pim_region,309.76444274887467,309.8429613799033
0,dram_2,5,9,bank_array_pim_region,309.57507338486005,309.6468297589675
0,dram_2,5,10,bank_array_pim_region,309.30289975702203,309.3637643157998
0,dram_2,5,11,bank_array_pim_region,309.03223011166097,309.0809990846725
0,dram_2,5,12,bank_array_pim_region,308.87122964758487,309.58008970283606
0,dram_2,5,13,bank_array_pim_region,308.7539532088789,309.3968737348678
0,dram_2,5,14,bank_array_pim_region,308.592065245472,309.1306862438107
0,dram_2,5,15,bank_array_pim_region,308.42982549490966,308.86684021740746
0,dram_2,6,0,bank_array_pim_region,308.5100464681804,308.6699429862735
0,dram_2,6,1,bank_array_pim_region,308.36057140529886,308.489049523212
0,dram_2,6,2,bank_array_pim_region,308.23687041946124,308.3409730007899
0,dram_2,6,3,bank_array_pim_region,308.13732506227046,308.2230089542006
0,dram_2,6,4,bank_array_pim_region,308.68016527332793,308.7065826681159
0,dram_2,6,5,bank_array_pim_region,308.5121966775425,308.5269630572622
0,dram_2,6,6,bank_array_pim_region,308.3724896838148,308.3804286027939
0,dram_2,6,7,bank_array_pim_region,308.25967337451925,308.26332006087205
0,dram_2,6,8,bank_array_pim_region,308.7928682244974,308.83024966381754
0,dram_2,6,9,bank_array_pim_region,308.59119817616454,308.6187907810244
0,dram_2,6,10,bank_array_pim_region,308.42613677809436,308.45177757405247
0,dram_2,6,11,bank_array_pim_region,308.29463206485593,308.31886336645766
0,dram_2,6,12,bank_array_pim_region,308.283838232844,308.6352337114208
0,dram_2,6,13,bank_array_pim_region,308.1584770847472,308.441783563978
0,dram_2,6,14,bank_array_pim_region,308.05399315504513,308.2847987734056
0,dram_2,6,15,bank_array_pim_region,307.9693891587136,308.16068637743984
0,dram_2,7,0,bank_array_pim_region,308.060115220705,308.1323099545273
0,dram_2,7,1,bank_array_pim_region,308.00364410730924,308.06643971877304
0,dram_2,7,2,bank_array_pim_region,307.96668188120145,308.02354756726487
0,dram_2,7,3,bank_array_pim_region,307.94840586992035,308.00240603650104
0,dram_2,7,4,bank_array_pim_region,308.1719686659253,308.17947857762374
0,dram_2,7,5,bank_array_pim_region,308.10772760495786,308.1181889332821
0,dram_2,7,6,bank_array_pim_region,308.0656428105957,308.0776942140036
