candidate_id,origin,seed,evidence_class,peak_temperature_proxy_C,hotspot_overlap_score,traffic_weighted_manhattan_um,tsv_access_distance_um,tsv_channel_distance_cv,global_route_congestion_proxy,timing_distance_proxy_um,ir_drop_distance_proxy_Wum_per_W,keepout_lost_area_um2,routing_corridor_area_um2,tsv_microbump_count,normalized_cost_proxy_raw,norm_peak_temperature_proxy_C,norm_traffic_weighted_manhattan_um,norm_global_route_congestion_proxy,norm_timing_distance_proxy_um,norm_ir_drop_distance_proxy_Wum_per_W,norm_normalized_cost_proxy_raw,score_cost_first,score_balanced,score_thermal_first,pareto_optimal
cand_0bf71991be66,seeded_permutation_jitter,235,modeled,40.35538879703899,1.2027605671268309,6548.988318731748,6596.428571428572,0.18280219604948572,2.0986180118731843,6527.608695652173,2942.5,4117748.3229132136,13440000.0,640.0,0.2504817128962033,0.5568556640496528,0.44685817154740304,0.3843829707609938,0.39705791838493265,0.3888888888888889,0.43143058340273116,0.4360181171974784,0.4494051600930813,0.4895609393556675,False
cand_0c1015ab330d,seeded_permutation_jitter,235,modeled,39.95131256479389,1.204598827336292,6363.245723821444,6792.857142857143,0.18280219604948572,1.9493142959701053,6573.91304347826,2749.375,4117748.3229132136,13440000.0,640.0,0.2484749832311972,0.5040790373423257,0.39158247590669976,0.23150961510974835,0.4232781436572906,0.3055555555555556,0.371404149392232,0.3756039034708352,0.3888205962963676,0.43100625703082024,False
cand_0d64ae49e92a,seeded_permutation_jitter,235,modeled,39.403889206230566,1.102430923633843,6938.078848560701,6910.714285714285,0.14472051858314203,1.9122914767737766,6989.347826086955,3135.625,4117748.3229132136,13440000.0,640.0,0.25418629165939344,0.4325797608685661,0.562648788739389,0.19360163290061036,0.6585215732135161,0.4722222222222222,0.5422440410114591,0.5076007466260183,0.4770520072560793,0.4537304922358581,False
cand_0da3e73b0a73,seeded_permutation_jitter,235,modeled,43.42426241396156,1.4415723531610698,7582.978723404256,6525.0,0.3559342484071871,2.607615086950112,6763.91304347826,3972.5,4117748.3229132136,13440000.0,640.0,0.26133061401800534,0.9576829940620827,0.7545664757825477,0.9055494428278434,0.5308672370283746,0.8333333333333334,0.755949056732971,0.7722361337923644,0.802522237493742,0.866954748468004,False
cand_0e652f9a6705,seeded_permutation_jitter,235,modeled,42.22335704027088,1.3838218078027946,7134.115561118065,6532.142857142857,0.45056048792812275,2.2516216836493057,6466.304347826086,3843.75,4117748.3229132136,13440000.0,640.0,0.25648598899184255,0.8008320596085777,0.6209879417105082,0.541044742974093,0.3623438173201206,0.7777777777777778,0.61103388977764,0.6079760870245642,0.6293467485328018,0.7012247552518498,False
cand_0f7ddcf84713,seeded_permutation_jitter,235,modeled,38.986863107090414,1.1041594786247324,5735.2002503128915,6650.0,0.18280219604948572,2.124888388150051,6497.173913043477,2427.5,4117748.3229132136,13440000.0,640.0,0.2423701025882916,0.3781117446745764,0.20468054068314806,0.4112814344152576,0.37982396750169245,0.16666666666666666,0.18879150283416446,0.2503528805120404,0.29911524668460754,0.3336462956394018,True
cand_13e798685e61,seeded_permutation_jitter,235,modeled,38.17461506440345,1.0082209742444048,6677.492699207342,6650.0,0.3559342484071871,2.0205537859995264,6579.130434782608,3200.0,4117748.3229132136,13440000.0,640.0,0.25168869247508563,0.2720235654603022,0.4851001753650853,0.30445234014380396,0.4262325352372747,0.5,0.46753443999448596,0.43180309038614384,0.3947588237444273,0.34456818807750694,False
cand_146d6e9add5b,seeded_permutation_jitter,235,modeled,38.58882740294884,1.0627724351410133,6997.580308719233,6935.714285714285,0.45056048792812275,1.9388912090613921,6837.826086956521,3200.0,4117748.3229132136,13440000.0,640.0,0.25480790599326636,0.32612407478132277,0.5803560066421467,0.22083732699996064,0.5727211177448146,0.5,0.5608381209430428,0.5044407134204532,0.45076170487693273,0.3948015923155719,False
cand_14de61a5825d,seeded_permutation_jitter,235,modeled,38.971478654254526,1.010527548043775,6153.765123070505,6810.714285714285,0.18280219604948572,2.0148487811039537,6569.782608695651,2749.375,4117748.3229132136,13440000.0,640.0,0.24644571170882165,0.37610237253233253,0.32924251594580767,0.29861093668564,0.42093925032313645,0.3055555555555556,0.31070343058021804,0.32958112641386883,0.3449676945161494,0.35782630227280776,True
cand_1540702bc092,seeded_permutation_jitter,235,modeled,38.258044505117375,1.0309391911216865,6769.409678765123,7053.571428571428,0.20966676170912643,2.1525110105827236,7029.782608695651,3135.625,4117748.3229132136,13440000.0,640.0,0.2527398194952466,0.2829203322027946,0.5124540248614928,0.43956447450992775,0.6814181079583922,0.4722222222222222,0.49897634660135,0.4903576796081215,0.46343694960566995,0.3911208829968081,False
cand_16075100148d,seeded_permutation_jitter,235,modeled,40.38716233589963,1.2218200256450242,7725.615352523989,6667.857142857143,0.42504314296168766,2.1979053286811805,7028.695652173912,4230.0,4117748.3229132136,13440000.0,640.0,0.2623472705509337,0.5610056240468091,0.797014137840061,0.48604410626749245,0.6808026097125623,0.9444444444444444,0.7863598626075045,0.7327395082046699,0.6870796648122928,0.6387016161825763,False
cand_18dd4f85d624,seeded_permutation_jitter,235,modeled,38.18833395015532,1.1150437868231935,7077.450980392157,6792.857142857143,0.42504314296168766,2.1658953159078917,6954.347826086955,3650.625,4117748.3229132136,13440000.0,640.0,0.2558336168168421,0.27381539693760565,0.6041249592625357,0.4532687795618363,0.6387025296977901,0.6944444444444444,0.5915197638862321,0.5576795186744419,0.5112469465032317,0.4192285278066554,False
cand_1ac37bdc8ce7,seeded_permutation_jitter,235,modeled,38.408758576154725,1.0925590256693485,6815.832290362954,6650.0,0.3559342484071871,1.9323770581007906,6716.956521739129,3457.5,4117748.3229132136,13440000.0,640.0,0.252983911658743,0.30260518281250565,0.5262690690131449,0.21416743194381624,0.5042777128085183,0.6111111111111112,0.5062777696081967,0.46473983346810965,0.42572465777094615,0.37732927151494705,False
cand_1ac72cab7616,seeded_permutation_jitter,235,modeled,39.464072456177384,1.0104560037649801,6929.620358781811,6550.0,0.42504314296168766,2.223688935396178,6592.608695652173,3521.875,4117748.3229132136,13440000.0,640.0,0.2544131042202269,0.4404403294024518,0.5601316014091284,0.5124441623911616,0.4338647134855666,0.6388888888888888,0.5490285867592195,0.5291533985633414,0.5103259109167196,0.4842265471267841,False
cand_1ad609767daa,seeded_permutation_jitter,235,modeled,39.30578610076015,1.0958807711346792,6007.175636211932,6532.142857142857,0.20966676170912643,2.472006027778847,6239.999999999999,2813.75,4117748.3229132136,13440000.0,640.0,0.24543697408691081,0.41976645841948507,0.28561851110386915,0.7666981636964039,0.23419708253831473,0.3333333333333333,0.28052949965596724,0.341840363625651,0.38761236204258126,0.40688273618070725,False
cand_1b73d582e1d2,seeded_permutation_jitter,235,modeled,39.042009553998334,1.1669106722460147,6808.416770963705,6810.714285714285,0.14472051858314203,2.153082119443252,6761.956521739129,3200.0,4117748.3229132136,13440000.0,640.0,0.253130461526093,0.3853144534964338,0.5240622623647906,0.44014923777200105,0.5297593401858802,0.5,0.5106614522213221,0.49446236861081116,0.473226570373947,0.43685310606637184,False
cand_1db1eaed1e41,seeded_permutation_jitter,235,modeled,37.89182318357261,0.9567539926086186,6323.863162286191,6721.428571428572,0.45056048792812275,1.9647188527496846,6543.91304347826,2942.5,4117748.3229132136,13440000.0,640.0,0.24809656217262424,0.2350879569303283,0.3798625013579156,0.24728247295839795,0.40629039207238266,0.3888888888888889,0.36008460441478496,0.34533220405163517,0.32568199880988896,0.2895350320601784,True
cand_1eed6de132f3,seeded_permutation_jitter,235,modeled,38.55863640034566,1.1597007171650202,7177.0129328327075,6917.857142857143,0.3559342484071871,1.9437674493138224,6988.695652173912,3457.5,4117748.3229132136,13440000.0,640.0,0.25660710847465357,0.322180810745587,0.6337538991573165,0.22583015122969785,0.6581522742660183,0.6111111111111112,0.6146568843289858,0.5535634062177763,0.49320299010267643,0.42081703370293655,False
